TimeID,Precipitationmm,Events,Conditions,WindDirDegrees
4309,0,Normal,Clear,0
4310,0,Normal,Clear,0
4311,0,Normal,Clear,0
4312,0,Normal,Partly Cloudy,0
4313,0,Normal,Partly Cloudy,0
4314,0,Normal,Partly Cloudy,260
4315,0,Normal,Partly Cloudy,260
4316,0,Normal,Mostly Cloudy,0
4317,0,Normal,Mostly Cloudy,0
4318,0,Normal,Partly Cloudy,260
4319,0,Rain,Light Rain,0
4320,0,Normal,Scattered Clouds,230
4321,0,Normal,Clear,0
4322,0,Normal,Clear,300
4323,0,Normal,Clear,0
4324,0,Normal,Clear,0
4325,0,Normal,Mostly Cloudy,0
4326,0,Normal,Clear,290
4327,0,Normal,Partly Cloudy,0
4328,0,Normal,Clear,0
4329,0,Normal,Scattered Clouds,0
4330,0,Normal,Scattered Clouds,0
4331,0,Normal,Partly Cloudy,0
4332,0,Normal,Clear,0
4333,0,Normal,Partly Cloudy,0
4334,0,Normal,Scattered Clouds,0
4335,0,Normal,Partly Cloudy,0
4336,0,Normal,Clear,40
4337,0,Normal,Overcast,0
4338,0,Normal,Mostly Cloudy,0
4339,0,Normal,Clear,130
4340,0,Normal,Clear,30
4341,0,Normal,Clear,0
4342,0,Normal,Clear,0
4343,0,Normal,Clear,0
4344,0,Normal,Clear,0
4345,0,Normal,Clear,0
4346,0,Normal,Clear,280
4347,0,Normal,Clear,0
4348,0,Normal,Partly Cloudy,270
4349,0,Normal,Partly Cloudy,290
4350,0,Normal,Scattered Clouds,290
4351,0,Normal,Clear,0
4352,0,Normal,Partly Cloudy,300
4353,0,Normal,Partly Cloudy,320
4354,0,Normal,Clear,300
4355,0,Normal,Clear,0
4356,0,Normal,Clear,0
4357,0,Normal,Mostly Cloudy,0
4358,0,Normal,Partly Cloudy,0
4359,0,Normal,Clear,0
4360,0,Normal,Clear,0
4361,0,Normal,Clear,0
4362,0,Normal,Partly Cloudy,0
4363,0,Normal,Mostly Cloudy,50
4364,0,Normal,Clear,70
4365,0,Normal,Clear,0
4366,0,Normal,Clear,60
4367,0,Normal,Clear,360
4368,0,Normal,Clear,0
4369,0,Normal,Partly Cloudy,0
4370,0,Normal,Mostly Cloudy,0
4371,0,Normal,Mostly Cloudy,0
4372,0,Normal,Overcast,0
4373,0,Normal,Overcast,0
4374,0,Normal,Mostly Cloudy,60
4375,0,Normal,Mostly Cloudy,0
4376,0,Normal,Mostly Cloudy,60
4377,0,Normal,Overcast,40
4378,0,Normal,Overcast,0
4379,0,Normal,Mostly Cloudy,0
4380,0,Normal,Overcast,0
4381,0,Normal,Scattered Clouds,0
4382,0,Normal,Clear,0
4383,0,Normal,Clear,60
4384,0,Normal,Clear,0
4385,0,Normal,Clear,0
4386,0,Normal,Haze,40
4387,0,Normal,Haze,0
4388,0,Normal,Haze,40
4389,0,Normal,Clear,0
4390,0,Normal,Clear,50
4391,0,Normal,Clear,0
4392,0,Normal,Clear,80
4393,0,Normal,Clear,70
4394,0,Normal,Clear,70
4395,0,Normal,Clear,0
4396,0,Normal,Clear,60
4397,0,Normal,Clear,60
4398,0,Normal,Clear,100
4399,0,Normal,Clear,0
4400,0,Normal,Clear,0
4401,0,Normal,Clear,0
4402,0,Normal,Clear,0
4403,0,Normal,Clear,0
4404,0,Normal,Clear,0
4405,0,Normal,Clear,0
4406,0,Normal,Clear,120
4407,0,Normal,Mostly Cloudy,0
4408,0,Normal,Partly Cloudy,70
4409,0,Normal,Clear,60
4410,0,Normal,Clear,0
4411,0,Normal,Clear,0
4412,0,Normal,Clear,0
4413,0,Normal,Clear,70
4414,0,Normal,Clear,30
4415,0,Normal,Clear,60
4416,0,Normal,Clear,60
4417,0,Normal,Clear,70
4418,0,Normal,Clear,0
4419,0,Normal,Clear,60
4420,0,Normal,Clear,0
4421,0,Normal,Clear,0
4422,0,Normal,Clear,0
4423,0,Normal,Clear,0
4424,0,Normal,Clear,0
4425,0,Normal,Clear,0
4426,0,Normal,Clear,0
4427,0,Normal,Clear,0
4428,0,Normal,Clear,0
4429,0,Normal,Clear,0
4430,0,Normal,Clear,0
4431,0,Normal,Clear,0
4432,0,Normal,Partly Cloudy,160
4433,0,Normal,Mostly Cloudy,0
4434,0,Normal,Clear,0
4435,0,Normal,Clear,0
4436,0,Normal,Mostly Cloudy,0
4437,0,Normal,Partly Cloudy,280
4438,0,Normal,Clear,0
4439,0,Normal,Clear,250
4440,0,Normal,Clear,0
4441,0,Normal,Clear,0
4442,0,Normal,Clear,0
4443,0,Normal,Clear,0
4444,0,Normal,Clear,0
4445,0,Normal,Clear,0
4446,0,Normal,Clear,0
4447,0,Normal,Clear,0
4448,0,Normal,Clear,170
4449,0,Normal,Clear,0
4450,0,Normal,Clear,0
4451,0,Normal,Clear,0
4452,0,Normal,Clear,0
4453,0,Normal,Clear,0
4454,0,Normal,Clear,0
4455,0,Normal,Clear,0
4456,0,Normal,Clear,250
4457,0,Normal,Clear,0
4458,0,Normal,Clear,0
4459,0,Normal,Clear,0
4460,0,Normal,Clear,240
4461,0,Normal,Clear,240
4462,0,Normal,Clear,0
4463,0,Normal,Clear,0
4464,0,Normal,Clear,250
4465,0,Normal,Clear,0
4466,0,Normal,Clear,0
4467,0,Normal,Clear,0
4468,0,Normal,Clear,160
4469,0,Normal,Partly Cloudy,0
4470,0,Normal,Clear,0
4471,0,Normal,Clear,0
4472,0,Normal,Clear,190
4473,0,Normal,Clear,0
4474,0,Normal,Clear,0
4475,0,Normal,Mostly Cloudy,0
4476,0,Normal,Overcast,0
4477,0,Normal,Mostly Cloudy,0
4478,0.04,Rain,Light Rain,0
4479,0.06,Rain,Light Rain,0
4480,0.08,Rain,Rain,0
4481,0.2,Rain,Heavy Rain,0
4482,0.16,Normal,Overcast,0
4483,0,Normal,Mostly Cloudy,0
4484,0,Normal,Overcast,0
4485,0,Normal,Overcast,0
4486,0,Normal,Overcast,0
4487,0,Normal,Overcast,0
4488,0,Normal,Overcast,200
4489,0,Normal,Overcast,0
4490,0,Normal,Overcast,0
4491,0,Normal,Overcast,160
4492,0,Normal,Overcast,0
4493,0,Normal,Overcast,0
4494,0,Normal,Overcast,0
4495,0,Normal,Overcast,0
4496,0,Normal,Overcast,0
4497,0,Normal,Mostly Cloudy,0
4498,0,Normal,Overcast,0
4499,0,Normal,Overcast,0
4500,0,Normal,Overcast,0
4501,0,Normal,Overcast,180
4502,0,Normal,Overcast,0
4503,0.01,Normal,Mostly Cloudy,280
4504,0,Normal,Mostly Cloudy,50
4505,0.02,Rain,Light Rain,0
4506,0.01,Normal,Mostly Cloudy,0
4507,0,Normal,Overcast,0
4508,0,Normal,Scattered Clouds,0
4509,0,Normal,Mostly Cloudy,0
4510,0,Normal,Mostly Cloudy,0
4511,0,Normal,Mostly Cloudy,0
4512,0,Normal,Partly Cloudy,0
4513,0,Normal,Clear,0
4514,0,Normal,Overcast,0
4515,0,Normal,Mostly Cloudy,0
4516,0,Normal,Partly Cloudy,0
4517,0,Normal,Scattered Clouds,0
4518,0,Normal,Scattered Clouds,0
4519,0,Normal,Partly Cloudy,290
4520,0,Normal,Partly Cloudy,280
4521,0,Normal,Scattered Clouds,290
4522,0,Normal,Clear,280
4523,0,Normal,Clear,0
4524,0,Normal,Clear,0
4525,0,Normal,Clear,0
4526,0,Normal,Clear,0
4527,0,Normal,Clear,0
4528,0,Normal,Clear,0
4529,0,Normal,Clear,0
4530,0,Normal,Clear,0
4531,0,Normal,Clear,0
4532,0,Normal,Clear,290
4533,0,Normal,Clear,0
4534,0,Normal,Clear,290
4535,0,Normal,Clear,310
4536,0,Normal,Clear,360
4537,0,Normal,Clear,60
4538,0,Normal,Clear,0
4539,0,Normal,Clear,0
4540,0,Normal,Clear,0
4541,0,Normal,Clear,0
4542,0,Normal,Partly Cloudy,0
4543,0,Normal,Mostly Cloudy,0
4544,0,Normal,Clear,0
4545,0,Normal,Clear,0
4546,0,Normal,Scattered Clouds,0
4547,0,Normal,Scattered Clouds,0
4548,0,Normal,Partly Cloudy,0
4549,0,Normal,Clear,0
4550,0,Normal,Clear,0
4551,0,Normal,Clear,190
4552,0,Normal,Clear,0
